,GEOID_INT,NAMELSAD,COUNTYFP,tract_geoid_2019,<100,100,101 - 199,200,>200
6056,6037189701,Census Tract 1897.01,037,6037189701,32,113,90,575,87
6057,6037183620,Census Tract 1836.20,037,6037183620,8,61,32,272,7
6058,6037143800,Census Tract 1438,037,6037143800,31,228,140,930,210
6059,6037139303,Census Tract 1393.03,037,6037139303,0,0,0,16,1
6060,6037123410,Census Tract 1234.10,037,6037123410,3,127,3,175,23
6061,6037120010,Census Tract 1200.10,037,6037120010,129,63,23,265,5
6062,6037117510,Census Tract 1175.10,037,6037117510,1,22,4,58,5
6063,6037576501,Census Tract 5765.01,037,6037576501,0,8,3,29,0
6064,6037294810,Census Tract 2948.10,037,6037294810,12,32,4,60,3
6065,6071011001,Census Tract 110.01,071,6071011001,168,833,219,943,105
6066,6071011102,Census Tract 111.02,071,6071011102,179,462,65,449,69
6067,6071007904,Census Tract 79.04,071,6071007904,4,708,869,330,203
6068,6071008602,Census Tract 86.02,071,6071008602,37,256,222,276,148
6069,6071011206,Census Tract 112.06,071,6071011206,169,632,253,1010,184
6070,6071010424,Census Tract 104.24,071,6071010424,28,158,56,139,35
6071,6071012104,Census Tract 121.04,071,6071012104,28,146,53,147,37
6072,6071009117,Census Tract 91.17,071,6071009117,8,1079,158,90,87
6073,6071009110,Census Tract 91.10,071,6071009110,2,1879,1818,877,599
6074,6071009118,Census Tract 91.18,071,6071009118,0,1973,3296,1171,1017
6075,6071012002,Census Tract 120.02,071,6071012002,256,686,10,260,60
6076,6071012101,Census Tract 121.01,071,6071012101,11,265,905,213,132
6077,6071012103,Census Tract 121.03,071,6071012103,78,621,117,511,88
6078,6071009913,Census Tract 99.13,071,6071009913,50,736,55,397,106
6079,6071010422,Census Tract 104.22,071,6071010422,16,220,47,153,44
6080,6071010420,Census Tract 104.20,071,6071010420,61,427,37,374,57
6081,6071010803,Census Tract 108.03,071,6071010803,133,889,232,1022,151
6082,6071011205,Census Tract 112.05,071,6071011205,102,330,114,405,63
6083,6071000113,Census Tract 1.13,071,6071000113,103,928,600,521,200
6084,6071010419,Census Tract 104.19,071,6071010419,109,1012,118,851,137
6085,6071002703,Census Tract 27.03,071,6071002703,0,1038,473,119,46
6086,6071009201,Census Tract 92.01,071,6071009201,166,886,283,1064,186
6087,6071004603,Census Tract 46.03,071,6071004603,65,277,235,491,58
6088,6071009116,Census Tract 91.16,071,6071009116,51,334,53,191,23
6089,6071010901,Census Tract 109.01,071,6071010901,40,1054,785,1745,604
6090,6071011403,Census Tract 114.03,071,6071011403,719,1579,226,1225,247
6091,6071011101,Census Tract 111.01,071,6071011101,214,925,216,801,186
6092,6071012700,Census Tract 127,071,6071012700,0,880,10,97,34
6093,6071012400,Census Tract 124,071,6071012400,139,332,43,227,19
6094,6071012500,Census Tract 125,071,6071012500,92,289,59,369,17
6095,6023000400,Census Tract 4,023,6023000400,10,166,32,143,26
6096,6001406100,Census Tract 4061,001,6001406100,7,85,35,218,5
6097,6111000701,Census Tract 7.01,111,6111000701,21,232,17,302,49
6098,6111003801,Census Tract 38.01,111,6111003801,53,114,28,360,59
6099,6111005205,Census Tract 52.05,111,6111005205,8,119,323,456,237
6100,6111003010,Census Tract 30.10,111,6111003010,9,249,8,119,35
6101,6111000304,Census Tract 3.04,111,6111000304,15,327,103,154,20
6102,6023011100,Census Tract 111,023,6023011100,14,135,36,259,25
6103,6023000800,Census Tract 8,023,6023000800,12,148,36,287,38
6104,6023010102,Census Tract 101.02,023,6023010102,9,90,34,115,28
6105,6023010502,Census Tract 105.02,023,6023010502,7,263,113,209,63
6106,6023001200,Census Tract 12,023,6023001200,10,46,58,41,18
6107,6023000200,Census Tract 2,023,6023000200,33,127,55,473,27
6108,6023000900,Census Tract 9,023,6023000900,4,40,23,178,36
6109,6023010400,Census Tract 104,023,6023010400,2,158,30,146,35
6110,6023011200,Census Tract 112,023,6023011200,1,28,38,123,17
6111,6037573002,Census Tract 5730.02,037,6037573002,6,14,1,31,0
6112,6037571200,Census Tract 5712,037,6037571200,177,225,190,1180,53
6113,6037400205,Census Tract 4002.05,037,6037400205,4,113,179,340,300
6114,6037552900,Census Tract 5529,037,6037552900,107,282,53,701,99
6115,6037603704,Census Tract 6037.04,037,6037603704,9,19,4,40,4
6116,6037242300,Census Tract 2423,037,6037242300,45,115,27,195,9
6117,6037535503,Census Tract 5355.03,037,6037535503,19,29,11,103,0
6118,6037534201,Census Tract 5342.01,037,6037534201,13,59,4,35,5
6119,6023000100,Census Tract 1,023,6023000100,6,34,22,172,11
6120,6023010200,Census Tract 102,023,6023010200,12,85,41,118,21
6121,6023000300,Census Tract 3,023,6023000300,36,165,49,405,49
6122,6023010800,Census Tract 108,023,6023010800,22,93,43,177,28
6123,6023010300,Census Tract 103,023,6023010300,10,56,24,105,19
6124,6037502302,Census Tract 5023.02,037,6037502302,30,104,9,114,28
6125,6019005512,Census Tract 55.12,019,6019005512,0,455,452,282,156
6126,6019005513,Census Tract 55.13,019,6019005513,0,132,419,151,35
6127,6019005510,Census Tract 55.10,019,6019005510,2,540,328,74,23
6128,6019005514,Census Tract 55.14,019,6019005514,0,339,442,263,59
6129,6019007002,Census Tract 70.02,019,6019007002,69,233,63,326,16
6130,6019007003,Census Tract 70.03,019,6019007003,18,1273,55,149,25
6131,6019007100,Census Tract 71,019,6019007100,56,542,44,252,44
6132,6019005602,Census Tract 56.02,019,6019005602,46,293,94,338,88
6133,6019007202,Census Tract 72.02,019,6019007202,19,814,105,139,21
6134,6047000504,Census Tract 5.04,047,6047000504,46,746,66,300,47
6135,6047000602,Census Tract 6.02,047,6047000602,11,446,14,345,100
6136,6047000603,Census Tract 6.03,047,6047000603,0,760,161,92,63
6137,6047000701,Census Tract 7.01,047,6047000701,84,200,31,300,51
6138,6047000702,Census Tract 7.02,047,6047000702,1,277,633,343,245
6139,6047000801,Census Tract 8.01,047,6047000801,0,639,74,117,162
6140,6037541700,Census Tract 5417,037,6037541700,236,183,75,505,26
6141,6037533603,Census Tract 5336.03,037,6037533603,74,74,30,214,1
6142,6037980015,Census Tract 9800.15,037,6037980015,1,0,0,2,145
6143,6029004402,Census Tract 44.02,029,6029004402,93,230,20,197,17
6144,6047000802,Census Tract 8.02,047,6047000802,6,909,88,144,47
6145,6085501402,Census Tract 5014.02,085,6085501402,16,76,40,228,6
6146,6047000902,Census Tract 9.02,047,6047000902,71,1185,380,360,100
6147,6047001003,Census Tract 10.03,047,6047001003,12,356,3,64,20
6148,6019004303,Census Tract 43.03,019,6019004303,0,198,77,165,47
6149,6005000102,Census Tract 1.02,005,6005000102,43,540,139,256,80
6150,6005000303,Census Tract 3.03,005,6005000303,34,630,252,856,349
6151,6005000101,Census Tract 1.01,005,6005000101,46,661,190,385,101
6152,6005000304,Census Tract 3.04,005,6005000304,5,891,174,172,65
6153,6047001401,Census Tract 14.01,047,6047001401,176,171,54,471,22
6154,6047001402,Census Tract 14.02,047,6047001402,23,508,107,300,83
6155,6047001501,Census Tract 15.01,047,6047001501,11,501,19,80,24
6156,6047001601,Census Tract 16.01,047,6047001601,36,103,10,53,7
6157,6047001602,Census Tract 16.02,047,6047001602,13,1241,6,571,102
6158,6029004800,Census Tract 48,029,6029004800,179,792,38,470,64
6159,6029004901,Census Tract 49.01,029,6029004901,51,388,38,140,21
6160,6029004902,Census Tract 49.02,029,6029004902,39,1108,68,516,123
6161,6019005405,Census Tract 54.05,019,6019005405,0,773,12,265,84
6162,6019005504,Census Tract 55.04,019,6019005504,0,318,179,240,220
6163,6037262601,Census Tract 2626.01,037,6037262601,3,67,117,293,308
6164,6073010015,Census Tract 100.15,073,6073010015,2,85,160,238,14
6165,6073020027,Census Tract 200.27,073,6073020027,0,412,1564,688,861
6166,6073020810,Census Tract 208.10,073,6073020810,0,405,567,425,140
6167,6073021900,Census Tract 219,073,6073021900,7,24,22,88,1
6168,6073020026,Census Tract 200.26,073,6073020026,8,614,214,348,115
6169,6073013421,Census Tract 134.21,073,6073013421,0,191,442,271,72
6170,6073020811,Census Tract 208.11,073,6073020811,0,313,695,417,193
6171,6073021206,Census Tract 212.06,073,6073021206,6,351,263,261,85
6172,6073021500,Census Tract 215,073,6073021500,4,92,712,1049,1165
6173,6073017051,Census Tract 170.51,073,6073017051,1,233,97,484,80
6174,6073017109,Census Tract 171.09,073,6073017109,0,192,752,486,279
6175,6073017110,Census Tract 171.10,073,6073017110,0,197,835,567,570
6176,6019005507,Census Tract 55.07,019,6019005507,0,676,520,243,84
6177,6029005401,Census Tract 54.01,029,6029005401,22,822,219,359,74
6178,6029005402,Census Tract 54.02,029,6029005402,42,678,150,781,158
6179,6029005403,Census Tract 54.03,029,6029005403,86,1356,93,973,209
6180,6029005404,Census Tract 54.04,029,6029005404,13,971,34,535,147
6181,6071008002,Census Tract 80.02,071,6071008002,112,458,60,535,37
6182,6071008401,Census Tract 84.01,071,6071008401,21,821,641,777,463
6183,6085504504,Census Tract 5045.04,085,6085504504,0,162,106,182,287
6184,6047001004,Census Tract 10.04,047,6047001004,1,189,17,98,32
6185,6047001005,Census Tract 10.05,047,6047001005,1,204,9,23,2
6186,6047001101,Census Tract 11.01,047,6047001101,5,932,262,426,175
6187,6071008402,Census Tract 84.02,071,6071008402,8,1061,133,544,186
6188,6071008404,Census Tract 84.04,071,6071008404,10,48,13,88,9
6189,6071008800,Census Tract 88,071,6071008800,127,682,128,746,131
6190,6047001200,Census Tract 12,047,6047001200,6,617,59,332,93
6191,6047001301,Census Tract 13.01,047,6047001301,127,198,30,290,35
6192,6047001302,Census Tract 13.02,047,6047001302,57,102,35,206,4
6193,6033000502,Census Tract 5.02,033,6033000502,45,194,37,224,44
6194,6047001700,Census Tract 17,047,6047001700,38,775,24,264,66
6195,6047001801,Census Tract 18.01,047,6047001801,0,469,296,76,48
6196,6047002201,Census Tract 22.01,047,6047002201,105,528,43,389,31
6197,6073019809,Census Tract 198.09,073,6073019809,0,384,390,419,108
6198,6073020029,Census Tract 200.29,073,6073020029,6,4,0,16,3
6199,6073020309,Census Tract 203.09,073,6073020309,2,189,71,98,37
6200,6073021205,Census Tract 212.05,073,6073021205,6,294,211,352,138
6201,6071003506,Census Tract 35.06,071,6071003506,2,676,8,125,63
6202,6073021400,Census Tract 214,073,6073021400,35,127,151,604,62
6203,6073022100,Census Tract 221,073,6073022100,0,137,1039,232,150
6204,6071000404,Census Tract 4.04,071,6071000404,4,343,34,195,195
6205,6037300100,Census Tract 3001,037,6037300100,20,293,114,1300,318
6206,6071008200,Census Tract 82,071,6071008200,30,284,121,768,73
6207,6073000300,Census Tract 3,073,6073000300,7,30,21,167,4
6208,6073000400,Census Tract 4,073,6073000400,1,11,7,58,1
6209,6073000500,Census Tract 5,073,6073000500,15,62,32,302,14
6210,6073000600,Census Tract 6,073,6073000600,5,24,24,151,4
6211,6037300501,Census Tract 3005.01,037,6037300501,62,143,85,483,54
6212,6111002700,Census Tract 27,111,6111002700,4,161,9,476,163
6213,6111002800,Census Tract 28,111,6111002800,37,250,32,941,243
6214,6111003605,Census Tract 36.05,111,6111003605,3,1105,123,561,169
6215,6111003608,Census Tract 36.08,111,6111003608,16,460,112,170,59
6216,6111003700,Census Tract 37,111,6111003700,15,277,6,590,162
6217,6083003102,Census Tract 31.02,083,6083003102,0,377,57,324,131
6218,6083002915,Census Tract 29.15,083,6083002915,0,4,1,12,1
6219,6083001704,Census Tract 17.04,083,6083001704,174,223,5,133,45
6220,6073003103,Census Tract 31.03,073,6073003103,64,489,58,828,97
6221,6073003105,Census Tract 31.05,073,6073003105,107,161,40,661,66
6222,6053010202,Census Tract 102.02,053,6053010202,14,207,89,305,99
6223,6053013000,Census Tract 130,053,6053013000,4,46,36,180,20
6224,6037310701,Census Tract 3107.01,037,6037310701,4,4,2,9,1
6225,6053010603,Census Tract 106.03,053,6053010603,0,706,542,413,122
6226,6053013300,Census Tract 133,053,6053013300,24,199,54,525,101
6227,6053013500,Census Tract 135,053,6053013500,33,322,43,763,176
6228,6053013700,Census Tract 137,053,6053013700,46,140,32,252,38
6229,6053013800,Census Tract 138,053,6053013800,122,497,35,724,163
6230,6037310702,Census Tract 3107.02,037,6037310702,0,4,1,15,0
6231,6053000101,Census Tract 1.01,053,6053000101,0,11,0,3,1
6232,6053000102,Census Tract 1.02,053,6053000102,21,1059,715,238,90
6233,6053000103,Census Tract 1.03,053,6053000103,0,328,70,83,26
6234,6083000302,Census Tract 3.02,083,6083000302,4,63,28,250,13
6235,6053010604,Census Tract 106.04,053,6053010604,10,602,348,125,55
6236,6053010605,Census Tract 106.05,053,6053010605,0,558,102,76,22
6237,6053013900,Census Tract 139,053,6053013900,26,143,25,421,102
6238,6053014000,Census Tract 140,053,6053014000,48,135,37,271,23
6239,6039000104,Census Tract 1.04,039,6039000104,13,332,76,189,57
6240,6039000700,Census Tract 7,039,6039000700,51,1956,551,620,194
6241,6039000509,Census Tract 5.09,039,6039000509,1,1036,587,168,96
6242,6039000507,Census Tract 5.07,039,6039000507,5,1072,213,126,45
6243,6111003900,Census Tract 39,111,6111003900,87,185,51,546,73
6244,6111004000,Census Tract 40,111,6111004000,58,400,29,493,87
6245,6111004101,Census Tract 41.01,111,6111004101,0,286,2,565,170
6246,6053011302,Census Tract 113.02,053,6053011302,36,210,33,306,45
6247,6053012000,Census Tract 120,053,6053012000,27,193,64,542,141
6248,6053012100,Census Tract 121,053,6053012100,7,113,39,334,86
6249,6111004200,Census Tract 42,111,6111004200,36,421,14,624,173
6250,6111004503,Census Tract 45.03,111,6111004503,7,116,109,53,12
6251,6111004504,Census Tract 45.04,111,6111004504,7,417,6,152,52
6252,6085504505,Census Tract 5045.05,085,6085504505,0,475,61,333,166
6253,6037577602,Census Tract 5776.02,037,6037577602,0,336,196,216,76
6254,6037577603,Census Tract 5776.03,037,6037577603,60,276,712,1044,169
6255,6037600100,Census Tract 6001,037,6037600100,38,51,24,184,3
6256,6037600201,Census Tract 6002.01,037,6037600201,21,38,23,214,4
6257,6037600202,Census Tract 6002.02,037,6037600202,50,54,42,282,0
6258,6111007513,Census Tract 75.13,111,6111007513,0,62,94,150,45
6259,6111007609,Census Tract 76.09,111,6111007609,0,125,317,262,96
6260,6037600302,Census Tract 6003.02,037,6037600302,191,71,83,422,1
6261,6037600400,Census Tract 6004,037,6037600400,145,108,69,502,2
6262,6037600501,Census Tract 6005.01,037,6037600501,13,165,9,375,105
6263,6037620501,Census Tract 6205.01,037,6037620501,66,121,112,501,61
6264,6037620522,Census Tract 6205.22,037,6037620522,12,27,31,153,45
6265,6037620400,Census Tract 6204,037,6037620400,69,391,310,719,160
6266,6037620601,Census Tract 6206.01,037,6037620601,12,30,10,109,16
6267,6061021128,Census Tract 211.28,061,6061021128,9,293,125,277,105
6268,6061022100,Census Tract 221,061,6061022100,163,553,124,13,22
6269,6061023500,Census Tract 235,061,6061023500,0,126,1016,591,1587
6270,6061022800,Census Tract 228,061,6061022800,0,135,600,237,47
6271,6061023100,Census Tract 231,061,6061023100,0,544,947,874,474
6272,6061022900,Census Tract 229,061,6061022900,0,231,567,215,160
6273,6061023600,Census Tract 236,061,6061023600,0,1380,903,337,105
6274,6037504002,Census Tract 5040.02,037,6037504002,0,447,3,760,262
6275,6037504101,Census Tract 5041.01,037,6037504101,0,310,2,534,196
6276,6107002204,Census Tract 22.04,107,6107002204,38,866,35,301,53
6277,6107002203,Census Tract 22.03,107,6107002203,6,809,56,523,183
6278,6037530003,Census Tract 5300.03,037,6037530003,1,466,35,336,123
6279,6037530004,Census Tract 5300.04,037,6037530004,76,293,41,262,35
6280,6065042743,Census Tract 427.43,065,6065042743,5,189,344,353,591
6281,6065043010,Census Tract 430.10,065,6065043010,0,825,490,246,99
6282,6037534900,Census Tract 5349,037,6037534900,32,62,30,244,2
6283,6037535101,Census Tract 5351.01,037,6037535101,102,98,43,336,3
6284,6037535102,Census Tract 5351.02,037,6037535102,85,82,27,254,3
6285,6037535200,Census Tract 5352,037,6037535200,111,167,42,324,14
6286,6037535300,Census Tract 5353,037,6037535300,107,165,53,286,5
6287,6037535400,Census Tract 5354,037,6037535400,44,97,12,128,10
6288,6037535502,Census Tract 5355.02,037,6037535502,31,43,35,201,2
6289,6037535603,Census Tract 5356.03,037,6037535603,65,29,15,110,0
6290,6065046601,Census Tract 466.01,065,6065046601,0,1,102,30,12
6291,6065047201,Census Tract 472.01,065,6065047201,0,12,0,3,0
6292,6065047900,Census Tract 479,065,6065047900,1,644,1450,460,361
6293,6065048200,Census Tract 482,065,6065048200,0,622,180,141,60
6294,6059011300,Census Tract 113,059,6059011300,12,203,37,329,63
6295,6037535605,Census Tract 5356.05,037,6037535605,46,37,20,146,2
6296,6059062648,Census Tract 626.48,059,6059062648,0,0,0,0,0
6297,6059087505,Census Tract 875.05,059,6059087505,1,72,4,194,44
6298,6037551201,Census Tract 5512.01,037,6037551201,42,153,38,304,41
6299,6037551202,Census Tract 5512.02,037,6037551202,114,215,79,497,60
6300,6037551300,Census Tract 5513,037,6037551300,42,41,21,198,13
6301,6111003802,Census Tract 38.02,111,6111003802,22,80,17,157,19
6302,6111004305,Census Tract 43.05,111,6111004305,0,1,1,0,0
6303,6111004711,Census Tract 47.11,111,6111004711,1,344,57,88,23
6304,6111004715,Census Tract 47.15,111,6111004715,14,676,6,79,23
6305,6111004717,Census Tract 47.17,111,6111004717,0,369,5,135,67
6306,6111005003,Census Tract 50.03,111,6111005003,66,370,29,546,151
6307,6111005004,Census Tract 50.04,111,6111005004,1,263,99,252,206
6308,6111005802,Census Tract 58.02,111,6111005802,0,300,1066,777,275
6309,6037600502,Census Tract 6005.02,037,6037600502,159,54,43,229,7
6310,6037600601,Census Tract 6006.01,037,6037600601,40,100,18,383,59
6311,6037600602,Census Tract 6006.02,037,6037600602,5,8,5,16,1
6312,6037600702,Census Tract 6007.02,037,6037600702,77,242,285,457,39
6313,6037600703,Census Tract 6007.03,037,6037600703,4,160,2,100,32
6314,6037600704,Census Tract 6007.04,037,6037600704,49,82,81,468,5
6315,6037600801,Census Tract 6008.01,037,6037600801,91,135,100,674,4
6316,6037600802,Census Tract 6008.02,037,6037600802,74,90,51,379,10
6317,6037600902,Census Tract 6009.02,037,6037600902,22,43,12,104,3
6318,6037600911,Census Tract 6009.11,037,6037600911,20,63,42,350,2
6319,6061023300,Census Tract 233,061,6061023300,0,294,811,288,547
6320,6037530005,Census Tract 5300.05,037,6037530005,0,964,106,229,96
6321,6037530101,Census Tract 5301.01,037,6037530101,70,66,18,202,3
6322,6067007424,Census Tract 74.24,067,6067007424,19,319,14,253,48
6323,6067005505,Census Tract 55.05,067,6067005505,88,136,47,406,9
6324,6067007406,Census Tract 74.06,067,6067007406,98,870,30,811,191
6325,6067009312,Census Tract 93.12,067,6067009312,5,1082,462,510,226
6326,6067003202,Census Tract 32.02,067,6067003202,151,212,80,625,29
6327,6053010608,Census Tract 106.08,053,6053010608,2,192,3,12,5
6328,6053010506,Census Tract 105.06,053,6053010506,18,165,4,73,17
6329,6053000702,Census Tract 7.02,053,6053000702,22,59,20,165,21
6330,6053001801,Census Tract 18.01,053,6053001801,16,738,39,149,38
6331,6037530102,Census Tract 5301.02,037,6037530102,112,190,73,382,25
6332,6037530202,Census Tract 5302.02,037,6037530202,176,135,65,511,20
6333,6037530203,Census Tract 5302.03,037,6037530203,58,93,23,159,21
